target_id	length	eff_length	est_counts	tpm
Phel_contig_10046	1354	1038.93	86.0905	13.8149
Phel_contig_10047	604	321.376	20	10.3751
Phel_contig_10048	4774	4458.93	379.369	14.1843
Phel_contig_10049	1759	1443.93	125	14.4325
Phel_contig_1005	669	376.894	648	286.637
Phel_contig_10050	2528	2212.93	265.49	20.0013
Phel_contig_10051	991	676.063	3	0.739794
Phel_contig_10052	1533	1217.93	80	10.9508
Phel_contig_10053	1349	1033.93	220	35.4739
Phel_contig_10054	842	533.276	0	0
Phel_contig_10055	1012	696.927	58.068	13.8908
Phel_contig_10056	605	322.142	30.2322	15.6458
Phel_contig_10057	565	289.598	2	1.15136
Phel_contig_10058	1421	1105.93	89	13.4165
Phel_contig_10059	671	378.627	15.5932	6.86595
Phel_contig_1006	680	386.396	66	28.4766
Phel_contig_10060	1142	826.927	58	11.6933
Phel_contig_10061	959	644.887	0	0
Phel_contig_10062	725	425.846	138	54.0261
Phel_contig_10063	519	253.44	8	5.26249
Phel_contig_10064	1344	1028.93	69	11.18
Phel_contig_10065	650	360.501	6.32752	2.92619
Phel_contig_10066	805	498.664	27.6907	9.25769
Phel_contig_10067	1839	1523.93	159.37	17.4349
Phel_contig_10068	1288	972.927	65	11.1381
Phel_contig_10069	2996	2680.93	135.365	8.41777
Phel_contig_1007	757	454.776	869.336	318.689
Phel_contig_10070	2396	2080.93	230.077	18.4329
Phel_contig_10071	945	631.446	25	6.60056
Phel_contig_10072	1011	695.927	74.1743	17.7691
Phel_contig_10073	1739	1423.93	396	46.3643
Phel_contig_10074	857	547.335	49	14.9252
Phel_contig_10075	974	659.464	2.09119	0.528663
Phel_contig_10076	591	310.667	21	11.2694
Phel_contig_10077	1218	902.927	248	45.7905
Phel_contig_10078	1722	1406.93	54	6.3988
Phel_contig_10079	4519	4203.93	615.591	24.4126
Phel_contig_1008	917	604.409	94.2768	26.0046
Phel_contig_10080	1179	863.927	200	38.5949
Phel_contig_10081	516	251.119	43	28.5473
Phel_contig_10082	762	459.274	43.0162	15.6148
Phel_contig_10083	762	459.274	22.1348	8.03488
Phel_contig_10084	648	358.805	103.342	48.0171
Phel_contig_10085	993	678.046	58.8627	14.473
Phel_contig_10086	1909	1593.93	2	0.209189
Phel_contig_10087	1279	963.927	36.0069	6.22757
Phel_contig_10088	796	490.316	18	6.12031
Phel_contig_10089	995	680.012	0	0
Phel_contig_1009	2709	2393.93	727.893	50.6913
Phel_contig_10090	2530	2214.93	186	14.0001
Phel_contig_10091	1233	917.927	56	10.1708
Phel_contig_10092	1180	864.927	87	16.7694
Phel_contig_10093	689	394.46	3	1.26793
Phel_contig_10094	1244	928.927	32.4556	5.82485
Phel_contig_10095	1435	1119.93	77.0742	11.4735
Phel_contig_10096	2449	2133.93	351.508	27.462
Phel_contig_10097	503	241.604	23.1409	15.9681
Phel_contig_10098	1041	725.927	30	6.88977
Phel_contig_10099	744	443.051	72	27.0929
Phel_contig_101	1984	1668.93	300	29.9682
Phel_contig_1010	4061	3745.93	752	33.4684
Phel_contig_10100	1727	1411.93	32	3.77846
Phel_contig_10101	1002	686.927	0	0
Phel_contig_10102	587	307.465	15.6785	8.50129
Phel_contig_10103	1633	1317.93	239	30.2331
Phel_contig_10104	5712	5396.93	2253.77	69.621
Phel_contig_10105	4352	4036.93	292.031	12.0602
Phel_contig_10106	2694	2378.93	178	12.4743
Phel_contig_10107	3186	2870.93	484.334	28.1254
Phel_contig_10108	6573	6257.93	671	17.8759
Phel_contig_10109	1009	693.927	22	5.28549
Phel_contig_1011	3851	3535.93	408.958	19.282
Phel_contig_10110	1167	851.927	1	0.195693
Phel_contig_10111	3878	3562.93	239	11.1832
Phel_contig_10112	841	532.383	51.7845	16.2163
Phel_contig_10113	1177	861.927	164	31.7212
Phel_contig_10114	630	343.462	7	3.39778
Phel_contig_10115	691	396.193	16	6.73271
Phel_contig_10116	1824	1508.93	219	24.1965
Phel_contig_10117	510	246.787	17	11.4843
Phel_contig_10119	2988	2672.93	159	9.91714
Phel_contig_1012	6979	6663.93	2979	74.5276
Phel_contig_10120	1053	737.927	76	17.1703
Phel_contig_10121	2404	2088.93	250	19.9523
Phel_contig_10122	858	548.266	21	6.38564
Phel_contig_10123	1445	1129.93	28.9997	4.27878
Phel_contig_10124	1142	826.927	115	23.185
Phel_contig_10125	786	481.13	79.0774	27.401
Phel_contig_10126	824	516.391	33	10.654
Phel_contig_10127	6932	6616.93	765.451	19.2858
Phel_contig_10128	954	640.016	99	25.7882
Phel_contig_10129	878	567.186	40	11.7574
Phel_contig_1013	4563	4247.93	2838.97	111.419
Phel_contig_10130	4942	4626.93	986.236	35.5357
Phel_contig_10131	2252	1936.93	354.154	30.4829
Phel_contig_10132	664	372.631	76	34.0025
Phel_contig_10133	958	643.887	8	2.07137
Phel_contig_10134	1692	1376.93	1392	168.541
Phel_contig_10135	1382	1066.93	35	5.46903
Phel_contig_10136	646	357.174	47.8459	22.3327
Phel_contig_10137	640	352.029	136.306	64.5523
Phel_contig_10138	2469	2153.93	650	50.3105
Phel_contig_10139	1003	687.927	86.0636	20.8571
Phel_contig_1014	1097	781.927	0	0
Phel_contig_10140	2077	1761.93	159.608	15.1023
Phel_contig_10141	574	296.914	3	1.68449
Phel_contig_10142	897	585.318	6	1.70897
Phel_contig_10143	1122	806.927	58.8441	12.1575
Phel_contig_10144	3512	3196.93	56	2.92033
Phel_contig_10146	513	248.93	25	16.7432
Phel_contig_10147	2552	2236.93	217	16.1728
Phel_contig_10148	1108	792.927	68.5497	14.4128
Phel_contig_10149	1354	1038.93	305.667	49.0501
Phel_contig_1015	3671	3355.93	4282	212.721
Phel_contig_10150	874	563.371	111	32.8477
Phel_contig_10151	529	261.127	43.9092	28.0337
Phel_contig_10152	1158	842.927	10.3051	2.03815
Phel_contig_10153	609	325.55	31	15.8752
Phel_contig_10154	1123	807.927	0	0
Phel_contig_10155	1387	1071.93	107.883	16.7789
Phel_contig_10156	1485	1169.93	285.795	40.7261
Phel_contig_10157	1006	690.927	95	22.9228
Phel_contig_10158	517	251.867	5	3.3096
Phel_contig_10159	2291	1975.93	330.472	27.8831
Phel_contig_1016	4907	4591.93	2844.37	103.269
Phel_contig_10160	3679	3363.93	297	14.7193
Phel_contig_10161	1684	1368.93	74	9.01214
Phel_contig_10162	671	378.627	24.7353	10.8914
Phel_contig_10163	837	528.624	17	5.3614
Phel_contig_10164	1441	1125.93	81	11.9937
Phel_contig_10165	5653	5337.93	144	4.49745
Phel_contig_10166	1033	717.927	423	98.2283
Phel_contig_10167	1766	1450.93	94	10.8009
Phel_contig_10168	1047	731.927	64	14.5777
Phel_contig_10169	597	315.658	6.46908	3.41667
Phel_contig_1017	902	590.067	394	111.32
Phel_contig_10170	867	556.779	1	0.299429
Phel_contig_10171	567	291.182	15	8.58822
Phel_contig_10172	2093	1777.93	124	11.6274
Phel_contig_10173	4199	3883.93	261.907	11.2423
Phel_contig_10174	627	340.882	151.205	73.9499
Phel_contig_10175	884	572.885	101.411	29.5118
Phel_contig_10176	566	290.438	7	4.0181
Phel_contig_10177	585	305.782	19.3632	10.557
Phel_contig_10178	1496	1180.93	612	86.3983
Phel_contig_10179	1152	836.927	43	8.56559
Phel_contig_1018	574	296.914	390	218.983
Phel_contig_10180	2385	2069.93	146.195	11.7748
Phel_contig_10181	2066	1750.93	45	4.28471
Phel_contig_10182	945	631.446	38	10.0328
Phel_contig_10183	1946	1630.93	354	36.1864
Phel_contig_10184	628	341.764	62.6657	30.569
Phel_contig_10186	1750	1434.93	162	18.8218
Phel_contig_10187	2451	2135.93	275	21.4646
Phel_contig_10188	2118	1802.93	270	24.9668
Phel_contig_10189	1187	871.927	0	0
Phel_contig_1019	7548	7232.93	1421	32.7534
Phel_contig_10190	1424	1108.93	81	12.1775
Phel_contig_10191	1353	1037.93	201.034	32.2908
Phel_contig_10192	2452	2136.93	135	10.5322
Phel_contig_10193	981	666.315	66.0675	16.5305
Phel_contig_10194	3454	3138.93	207	10.9943
Phel_contig_10195	851	541.761	35	10.7705
Phel_contig_10196	901	589.156	18.7309	5.30036
Phel_contig_10197	696	400.654	17	7.07386
Phel_contig_10198	1178	862.927	45	8.69391
Phel_contig_10199	616	331.423	114	57.3455
Phel_contig_102	8191	7875.93	3834.76	81.1733
Phel_contig_1020	589	309.096	56	30.2045
Phel_contig_10200	1433	1117.93	111	16.5534
Phel_contig_10201	2405	2089.93	192	15.316
Phel_contig_10202	3208	2892.93	255	14.6953
Phel_contig_10203	560	285.337	3.29075	1.92271
Phel_contig_10204	733	432.995	110.58	42.5765
Phel_contig_10205	692	397.079	172	72.2151
Phel_contig_10206	2052	1736.93	415	39.833
Phel_contig_10207	1324	1008.93	46.859	7.74301
Phel_contig_10208	874	563.371	57	16.8678
Phel_contig_10209	2534	2218.93	85	6.38635
Phel_contig_1021	2525	2209.93	587	44.283
Phel_contig_10210	515	250.392	22.6629	15.0894
Phel_contig_10211	1261	945.927	17.2655	3.04298
Phel_contig_10212	2958	2642.93	69.2554	4.36863
Phel_contig_10213	1035	719.927	286	66.2299
Phel_contig_10214	750	448.377	136.385	50.7106
Phel_contig_10215	1092	776.927	18	3.8625
Phel_contig_10216	2521	2205.93	184	13.906
Phel_contig_10217	760	457.485	112	40.8148
Phel_contig_10218	729	429.472	51	19.7976
Phel_contig_10219	954	640.016	102.772	26.7708
Phel_contig_1022	991	676.063	4107	1012.78
Phel_contig_10220	556	282.287	3	1.77177
Phel_contig_10221	818	510.833	66.673	21.7595
Phel_contig_10222	4081	3765.93	404.302	17.8983
Phel_contig_10223	1922	1606.93	36	3.73493
Phel_contig_10224	927	614.165	125	33.9314
Phel_contig_10226	1611	1295.93	70	9.00522
Phel_contig_10227	3501	3185.93	224	11.7217
Phel_contig_10228	1725	1409.93	98.5683	11.6551
Phel_contig_10229	2780	2464.93	707.039	47.8207
Phel_contig_1023	5769	5453.93	148.171	4.52928
Phel_contig_10230	1042	726.927	211.835	48.5829
Phel_contig_10231	2391	2075.93	126	10.1189
Phel_contig_10232	628	341.764	49.5894	24.1902
Phel_contig_10233	645	356.353	37	17.31
Phel_contig_10234	854	544.514	15.1518	4.63907
Phel_contig_10235	2339	2023.93	153	12.603
Phel_contig_10236	787	482.02	38	13.143
Phel_contig_10237	1367	1051.93	133.699	21.1894
Phel_contig_10238	1610	1294.93	30.14	3.88038
Phel_contig_1024	903	591.023	48.5645	13.6991
Phel_contig_10240	727	427.593	38.2013	14.8944
Phel_contig_10241	1296	980.927	71.1516	12.0927
Phel_contig_10242	754	451.95	3.98154	1.46872
Phel_contig_10243	1805	1489.93	59	6.60182
Phel_contig_10244	1450	1134.93	133	19.5371
Phel_contig_10245	538	268.06	16	9.95094
Phel_contig_10246	2598	2282.93	98.0823	7.16267
Phel_contig_10247	1658	1342.93	97.1475	12.0602
Phel_contig_10248	1553	1237.93	174.169	23.456
Phel_contig_10249	4929	4613.93	747	26.9915
Phel_contig_1025	2636	2320.93	641.41	46.0735
Phel_contig_10250	628	341.764	27	13.1709
Phel_contig_10251	562	287.02	0	0
Phel_contig_10252	2899	2583.93	152	9.80709
Phel_contig_10253	589	309.096	0	0
Phel_contig_10254	1141	825.927	76	15.3408
Phel_contig_10255	2028	1712.93	77.3296	7.52633
Phel_contig_10256	3882	3566.93	224	10.4696
Phel_contig_10257	2052	1736.93	162.142	15.5629
Phel_contig_10258	1359	1043.93	544	86.8771
Phel_contig_10259	1030	714.927	40	9.32771
Phel_contig_1026	4956	4640.93	809	29.0617
Phel_contig_10260	540	269.66	32	19.7838
Phel_contig_10261	1051	735.927	171	38.7381
Phel_contig_10262	1895	1579.93	255	26.9079
Phel_contig_10263	1373	1057.93	79	12.4494
Phel_contig_10264	617	332.254	33	16.5585
Phel_contig_10265	2812	2496.93	401	26.7741
Phel_contig_10266	1519	1203.93	90	12.4629
Phel_contig_10267	1591	1275.93	227	29.6604
Phel_contig_10268	910	597.636	0	0
Phel_contig_10269	4551	4235.93	3530	138.932
Phel_contig_1027	5445	5129.93	2706	87.9414
Phel_contig_10270	598	316.512	4	2.10691
Phel_contig_10271	1258	942.927	219	38.7207
Phel_contig_10272	1873	1557.93	84	8.98895
Phel_contig_10273	5333	5017.93	828.663	27.5315
Phel_contig_10274	3099	2783.93	126	7.54552
Phel_contig_10275	2746	2430.93	217.659	14.9273
Phel_contig_10276	642	353.796	0	0
Phel_contig_10277	541	270.394	22.8154	14.0672
Phel_contig_10278	1293	977.927	87.2019	14.8661
Phel_contig_10279	2187	1871.93	89	7.92643
Phel_contig_1028	1153	837.927	36.8767	7.33706
Phel_contig_10280	2098	1782.93	43	4.02079
Phel_contig_10281	2130	1814.93	514.875	47.2954
Phel_contig_10282	3364	3048.93	533.281	29.1599
Phel_contig_10283	2600	2284.93	263	19.1893
Phel_contig_10284	1105	789.927	73	15.4068
Phel_contig_10285	1451	1135.93	1831	268.729
Phel_contig_10286	539	268.909	18	11.1595
Phel_contig_10287	3154	2838.93	587	34.4715
Phel_contig_10288	534	264.923	0	0
Phel_contig_10289	543	272.052	1.49973	0.919047
Phel_contig_1029	574	296.914	1977	1110.08
Phel_contig_10290	1960	1644.93	57	5.77703
Phel_contig_10291	1060	744.927	64	14.3233
Phel_contig_10292	2939	2623.93	190	12.072
Phel_contig_10293	1775	1459.93	660	75.3684
Phel_contig_10294	1159	843.927	72	14.2234
Phel_contig_10295	2553	2237.93	114	8.4925
Phel_contig_10296	1042	726.927	170	38.9883
Phel_contig_10297	1639	1323.93	149.16	18.7831
Phel_contig_10298	5212	4896.93	371	12.6307
Phel_contig_10299	591	310.667	0	0
Phel_contig_103	827	519.22	103.653	33.2818
Phel_contig_1030	641	352.871	112	52.9151
Phel_contig_10300	695	399.737	1	0.417063
Phel_contig_10301	551	278.323	17	10.183
Phel_contig_10302	2007	1691.93	228.115	22.4775
Phel_contig_10303	574	296.914	0	0
Phel_contig_10304	773	469.339	61	21.668
Phel_contig_10305	1893	1577.93	190	20.0744
Phel_contig_10306	3299	2983.93	381.666	21.3242
Phel_contig_10307	648	358.805	17	7.8989
Phel_contig_10308	995	680.012	7	1.71616
Phel_contig_10309	3279	2963.93	203.428	11.4425
Phel_contig_1031	977	662.414	20917	5264.37
Phel_contig_10310	971	656.563	63	15.9971
Phel_contig_10311	2468	2152.93	236	18.2751
Phel_contig_10312	1616	1300.93	197.995	25.3734
Phel_contig_10313	703	406.585	0	0
Phel_contig_10314	5230	4914.93	422	14.3144
Phel_contig_10315	727	427.593	45.6895	17.8141
Phel_contig_10316	5095	4779.93	344.014	11.9986
Phel_contig_10317	1033	717.927	86.7399	20.1426
Phel_contig_10318	2116	1800.93	71	6.57263
Phel_contig_10319	1158	842.927	33	6.5268
Phel_contig_1032	1614	1298.93	110.518	14.1848
Phel_contig_10320	863	552.989	193	58.1858
Phel_contig_10321	1951	1635.93	66	6.726
Phel_contig_10322	2039	1723.93	388	37.5223
Phel_contig_10323	1297	981.927	70	11.8849
Phel_contig_10324	616	331.423	15	7.54546
Phel_contig_10325	1656	1340.93	94	11.6869
Phel_contig_10326	1052	736.927	327	73.9775
Phel_contig_10327	2477	2161.93	203	15.6542
Phel_contig_10328	681	387.305	6.21826	2.67666
Phel_contig_10329	3309	2993.93	167	9.29933
Phel_contig_1033	5257	4941.93	6252.16	210.916
Phel_contig_10330	5053	4737.93	498.404	17.5376
Phel_contig_10331	1441	1125.93	67	9.92067
Phel_contig_10332	1224	908.927	372	68.2324
Phel_contig_10333	576	298.498	95	53.059
Phel_contig_10334	2680	2364.93	122	8.6004
Phel_contig_10335	645	356.353	14	6.54973
Phel_contig_10336	1333	1017.93	183.093	29.9868
Phel_contig_10337	852	542.706	34.0448	10.4583
Phel_contig_10338	534	264.923	4	2.5172
Phel_contig_10339	570	293.651	50.4636	28.6499
Phel_contig_1034	3823	3507.93	530.958	25.234
Phel_contig_10340	1218	902.927	35.5107	6.55667
Phel_contig_10341	892	580.479	73	20.9659
Phel_contig_10342	629	342.599	116	56.4479
Phel_contig_10343	656	365.649	3	1.36783
Phel_contig_10344	3714	3398.93	440	21.5818
Phel_contig_10345	2086	1770.93	102.967	9.69332
Phel_contig_10346	1905	1589.93	170	17.8258
Phel_contig_10347	1693	1377.93	36	4.35565
Phel_contig_10348	1571	1255.93	421.14	55.9034
Phel_contig_10349	5922	5606.93	366	10.8826
Phel_contig_1035	4568	4252.93	444	17.4049
Phel_contig_10350	1817	1501.93	189	20.9792
Phel_contig_10351	753	451.031	25	9.24081
Phel_contig_10352	853	543.624	30.6517	9.40009
Phel_contig_10353	568	291.981	20	11.4196
Phel_contig_10354	1817	1501.93	56.9365	6.32002
Phel_contig_10355	3936	3620.93	1232.87	56.7641
Phel_contig_10356	1171	855.927	64	12.4658
Phel_contig_10357	2306	1990.93	842.285	70.5311
Phel_contig_10358	2517	2201.93	245	18.5498
Phel_contig_10359	1116	800.927	3185	662.969
Phel_contig_1036	1242	926.927	300.463	54.0409
Phel_contig_10360	996	680.995	8.08079	1.97827
Phel_contig_10361	3102	2786.93	248	14.8355
Phel_contig_10362	610	326.375	1	0.51081
Phel_contig_10363	1458	1142.93	65	9.48138
Phel_contig_10364	833	524.877	36.9086	11.7232
Phel_contig_10365	1120	804.927	106	21.9546
Phel_contig_10366	953	639.096	0	0
Phel_contig_10367	1544	1228.93	0	0
Phel_contig_10368	1924	1608.93	110.372	11.4366
Phel_contig_10369	3082	2766.93	151.211	9.1109
Phel_contig_1037	2929	2613.93	4662	297.341
Phel_contig_10370	904	591.963	50	14.0816
Phel_contig_10371	1897	1581.93	154	16.2297
Phel_contig_10372	1940	1624.93	27	2.77017
Phel_contig_10373	1004	688.927	30	7.2598
Phel_contig_10374	1390	1074.93	13	2.01623
Phel_contig_10375	1203	887.927	0	0
Phel_contig_10376	2201	1885.93	309.705	27.3779
Phel_contig_10377	691	396.193	58	24.4061
Phel_contig_10378	1817	1501.93	137.2	15.2294
Phel_contig_10379	2937	2621.93	175.466	11.1571
Phel_contig_10380	1172	856.927	197.031	38.3324
Phel_contig_10381	1309	993.927	90.3206	15.1499
Phel_contig_10382	554	280.749	2	1.18765
Phel_contig_10383	934	620.964	33	8.8598
Phel_contig_10384	890	578.567	31.8608	9.1808
Phel_contig_10385	2413	2097.93	383	30.4358
Phel_contig_10388	747	445.732	217.886	81.4953
Phel_contig_10389	2143	1827.93	81	7.38759
Phel_contig_1039	2452	2136.93	247.95	19.3442
Phel_contig_10390	2726	2410.93	332	22.9578
Phel_contig_10391	535	265.661	13.3293	8.3648
Phel_contig_10392	1308	992.927	121	20.3163
Phel_contig_10393	953	639.096	57.3823	14.9688
Phel_contig_10394	532	263.415	28	17.7213
Phel_contig_10395	1448	1132.93	81	11.9195
Phel_contig_10396	755	452.881	107	39.3891
Phel_contig_10397	533	264.109	32	20.1996
Phel_contig_10398	3087	2771.93	111	6.67602
Phel_contig_10399	1002	686.927	26	6.31015
Phel_contig_104	10168	9852.93	10128.3	171.375
Phel_contig_1040	2449	2133.93	296	23.1254
Phel_contig_10400	1118	802.927	88	18.2719
Phel_contig_10401	618	333.067	0	0
Phel_contig_10402	1538	1222.93	179.468	24.466
Phel_contig_10403	1211	895.927	102	18.9803
Phel_contig_10404	1473	1157.93	180.704	26.0174
Phel_contig_10405	1625	1309.93	29	3.69086
Phel_contig_10406	4282	3966.93	590.633	24.8222
Phel_contig_10407	2452	2136.93	424.329	33.1047
Phel_contig_10408	2539	2223.93	156.456	11.7287
Phel_contig_10409	3466	3150.93	749	39.6296
Phel_contig_1041	4487	4171.93	1418	56.6652
Phel_contig_10410	617	332.254	38999	19568.6
Phel_contig_10411	4900	4584.93	789	28.6894
Phel_contig_10412	1593	1277.93	423.232	55.214
Phel_contig_10413	3948	3632.93	108	4.95614
Phel_contig_10414	1595	1279.93	211.844	27.5936
Phel_contig_10415	2239	1923.93	94	8.14546
Phel_contig_10416	1897	1581.93	20.4282	2.15288
Phel_contig_10417	1339	1023.93	182.077	29.6458
Phel_contig_10418	610	326.375	6	3.06486
Phel_contig_10419	1005	689.927	44.8953	10.8486
Phel_contig_1042	1592	1276.93	39	5.09184
Phel_contig_10420	529	261.127	44	28.0916
Phel_contig_10421	740	439.356	196	74.3731
Phel_contig_10422	511	247.488	28	18.8617
Phel_contig_10423	525	258.04	39	25.1973
Phel_contig_10424	2375	2059.93	126	10.1975
Phel_contig_10425	4090	3774.93	795	35.1104
Phel_contig_10426	2641	2325.93	69.4095	4.97507
Phel_contig_10427	738	437.469	94.2196	35.9063
Phel_contig_10428	1733	1417.93	22	2.5867
Phel_contig_10429	1370	1054.93	33	5.21517
Phel_contig_1043	604	321.376	1505	780.728
Phel_contig_10430	662	370.836	108	48.5532
Phel_contig_10431	1476	1160.93	108.362	15.5615
Phel_contig_10432	1356	1040.93	11	1.76177
Phel_contig_10433	3438	3122.93	98	5.23168
Phel_contig_10434	586	306.607	22	11.9624
Phel_contig_10435	1194	878.927	106.54	20.2086
Phel_contig_10436	957	643	45	11.6675
Phel_contig_10437	650	360.501	22.3748	10.3473
Phel_contig_10438	5271	4955.93	566.855	19.0688
Phel_contig_10439	1116	800.927	67.8785	14.1291
Phel_contig_1044	852	542.706	116.572	35.8102
Phel_contig_10440	714	416.051	6	2.40426
Phel_contig_10441	3456	3140.93	342	18.1529
Phel_contig_10442	1006	690.927	47.6733	11.5032
Phel_contig_10443	1294	978.927	41	6.98249
Phel_contig_10444	3383	3067.93	952	51.7331
Phel_contig_10445	669	376.894	77	34.0602
Phel_contig_10446	1227	911.927	88	16.0879
Phel_contig_10447	502	240.941	15	10.379
Phel_contig_10448	1649	1333.93	236	29.4956
Phel_contig_10449	694	398.882	27.2547	11.3913
Phel_contig_1045	1529	1213.93	112.538	15.4555
Phel_contig_10450	616	331.423	26.4306	13.2954
Phel_contig_10451	1417	1101.93	101	15.2808
Phel_contig_10452	669	376.894	29.5905	13.0891
Phel_contig_10454	1604	1288.93	0	0
Phel_contig_10455	1689	1373.93	82	9.95009
Phel_contig_10456	1145	829.927	96	19.2845
Phel_contig_10457	601	319.023	97	50.6904
Phel_contig_10458	654	363.938	23	10.536
Phel_contig_10459	1102	786.927	50.0153	10.5961
Phel_contig_1046	753	451.031	1	0.369632
Phel_contig_10460	2136	1820.93	1271.53	116.416
Phel_contig_10461	3012	2696.93	190	11.7452
Phel_contig_10462	1494	1178.93	87	12.3029
Phel_contig_10463	719	420.532	30.2448	11.9902
Phel_contig_10464	2064	1748.93	119	11.3436
Phel_contig_10465	3299	2983.93	224	12.5152
Phel_contig_10466	1979	1663.93	630	63.1223
Phel_contig_10467	1663	1347.93	195	24.1182
Phel_contig_10468	792	486.651	95	32.5449
Phel_contig_10469	836	527.665	197.577	62.4244
Phel_contig_1047	546	274.357	174	105.733
Phel_contig_10470	1248	932.927	89	15.9045
Phel_contig_10471	1237	921.927	98.2054	17.7589
Phel_contig_10472	1800	1484.93	700	78.5904
Phel_contig_10473	641	352.871	207	97.7984
Phel_contig_10474	1743	1427.93	229	26.7366
Phel_contig_10475	771	467.447	123	43.8682
Phel_contig_10477	1628	1312.93	122	15.4916
Phel_contig_10478	2485	2169.93	74	5.68543
Phel_contig_10479	2056	1740.93	51.5463	4.93621
Phel_contig_1048	1761	1445.93	38.1433	4.39793
Phel_contig_10480	1810	1494.93	287	32.0065
Phel_contig_10481	556	282.287	0	0
Phel_contig_10482	1270	954.927	160.532	28.0265
Phel_contig_10483	1121	805.927	96	19.8588
Phel_contig_10484	921	608.333	54	14.7989
Phel_contig_10485	1032	716.927	22.2725	5.1793
Phel_contig_10486	558	283.809	19	11.161
Phel_contig_10487	1305	989.927	61	10.2731
Phel_contig_10488	1433	1117.93	79	11.7812
Phel_contig_10489	784	479.302	199	69.2183
Phel_contig_1049	1275	959.927	98	17.0202
Phel_contig_10490	564	288.806	14	8.08163
Phel_contig_10491	669	376.894	101	44.6764
Phel_contig_10492	2655	2339.93	414.286	29.5172
Phel_contig_10493	729	429.472	3.09661	1.20207
Phel_contig_10494	836	527.665	0	0
Phel_contig_10495	1262	946.927	16	2.81696
Phel_contig_10496	1256	940.927	136	24.0968
Phel_contig_10497	865	554.877	124	37.2564
Phel_contig_10499	608	324.672	34	17.4586
Phel_contig_105	1942	1626.93	10849.1	1111.74
Phel_contig_1050	2511	2195.93	751	57.0163
Phel_contig_10500	965	650.66	96	24.5976
Phel_contig_10501	1013	697.927	39.0595	9.33025
Phel_contig_10502	525	258.04	41	26.4895
Phel_contig_10503	639	351.188	33	15.6657
Phel_contig_10504	608	324.672	12.4346	6.38503
Phel_contig_10505	500	239.494	12	8.3534
Phel_contig_10506	677	383.838	10	4.34338
Phel_contig_10507	624	338.235	74	36.4746
Phel_contig_10508	773	469.339	42.0805	14.9476
Phel_contig_10509	887	575.697	0	0
Phel_contig_1051	6482	6166.93	1345	36.3605
Phel_contig_10510	3029	2713.93	374	22.9747
Phel_contig_10511	1616	1300.93	28	3.58824
Phel_contig_10512	515	250.392	308	205.072
Phel_contig_10513	1268	952.927	297.652	52.0745
Phel_contig_10514	3472	3156.93	298.158	15.7456
