target_id	length	eff_length	est_counts	tpm
Phel_contig_10097	503	237.989	48.4731	22.2954
Phel_contig_10098	1041	732.037	160	23.9253
Phel_contig_10099	744	446.156	60.4492	14.8312
Phel_contig_101	1984	1675.04	814	53.1951
Phel_contig_1010	4061	3752.04	1023	29.8456
Phel_contig_10100	1727	1418.04	56	4.32287
Phel_contig_10101	1002	693.037	427	67.4439
Phel_contig_10102	587	305.857	54.8325	19.6242
Phel_contig_10103	1633	1324.04	419	34.6406
Phel_contig_10104	5712	5403.04	603.445	12.2256
Phel_contig_10105	4352	4043.04	194.028	5.25324
Phel_contig_10106	2694	2385.04	216	9.91357
Phel_contig_10107	3186	2877.04	180.12	6.85313
Phel_contig_10108	6573	6264.04	816	14.2596
Phel_contig_10109	1009	700.037	25	3.90922
Phel_contig_1011	3851	3542.04	163.238	5.04475
Phel_contig_10110	1167	858.037	4	0.5103
Phel_contig_10111	3878	3569.04	108	3.31241
Phel_contig_10112	841	536.931	39	7.95092
Phel_contig_10113	1177	868.037	40	5.04421
Phel_contig_10114	630	343.029	140.546	44.8495
Phel_contig_10115	691	397.769	21	5.7791
Phel_contig_10116	1824	1515.04	66	4.76861
Phel_contig_10117	510	243.513	266	119.572
Phel_contig_10119	2988	2679.04	136.043	5.55863
Phel_contig_1012	6979	6670.04	5911	97.0072
Phel_contig_10120	1053	744.037	106	15.5949
Phel_contig_10121	2404	2095.04	471	24.6094
Phel_contig_10122	858	553.27	19	3.75913
Phel_contig_10123	1445	1136.04	16.8193	1.62064
Phel_contig_10124	1142	833.037	131	17.2139
Phel_contig_10125	786	485.105	157.957	35.6429
Phel_contig_10126	824	520.663	585	122.99
Phel_contig_10127	6932	6623.04	1026.26	16.9619
Phel_contig_10128	954	645.853	49	8.30488
Phel_contig_10129	878	572.324	26	4.97282
Phel_contig_1013	4563	4254.04	1985.34	51.0864
Phel_contig_10130	4942	4633.04	1294.05	30.5743
Phel_contig_10131	2252	1943.04	238.974	13.463
Phel_contig_10132	664	373.285	326.872	95.8536
Phel_contig_10133	958	649.772	13	2.19005
Phel_contig_10134	1692	1383.04	771	61.0228
Phel_contig_10135	1382	1073.04	32	3.26442
Phel_contig_10136	646	357.145	112.016	34.3327
Phel_contig_10137	640	351.857	374.538	116.52
Phel_contig_10138	2469	2160.04	171	8.66575
Phel_contig_10139	1003	694.037	68.714	10.8376
Phel_contig_1014	1097	788.037	180	25.0033
Phel_contig_10140	2077	1768.04	145.966	9.03715
Phel_contig_10141	574	294.989	11	4.08187
Phel_contig_10142	897	590.608	33	6.11626
Phel_contig_10143	1122	813.037	56.5803	7.61774
Phel_contig_10144	3512	3203.04	30	1.02525
Phel_contig_10146	513	245.97	36.0283	16.0337
Phel_contig_10147	2552	2243.04	189.475	9.2467
Phel_contig_10148	1108	799.037	49.1471	6.7329
Phel_contig_10149	1354	1045.04	396.235	41.5042
Phel_contig_1015	3671	3362.04	8586	279.55
Phel_contig_10150	874	568.511	127	24.4532
Phel_contig_10151	529	258.631	24.5031	10.3708
Phel_contig_10152	1158	849.037	16.1947	2.08794
Phel_contig_10153	609	324.679	14	4.72003
Phel_contig_10154	1123	814.037	0	0
Phel_contig_10155	1387	1078.04	290.271	29.4742
Phel_contig_10156	1485	1176.04	65.1968	6.06844
Phel_contig_10157	1006	697.037	24	3.76901
Phel_contig_10158	517	248.908	12	5.27732
Phel_contig_10159	2291	1982.04	172	9.49922
Phel_contig_1016	4907	4598.04	1772.04	42.1864
Phel_contig_10160	3679	3370.04	134	4.35253
Phel_contig_10161	1684	1375.04	42	3.34354
Phel_contig_10162	671	379.65	33.6311	9.69681
Phel_contig_10163	837	533.08	3	0.616028
Phel_contig_10164	1441	1132.04	93	8.99277
Phel_contig_10165	5653	5344.04	1119	22.9209
Phel_contig_10166	1033	724.037	805	121.704
Phel_contig_10167	1766	1457.04	68	5.10869
Phel_contig_10168	1047	738.037	40	5.93271
Phel_contig_10169	597	314.287	18.0342	6.28118
Phel_contig_1017	902	595.385	1492	274.31
Phel_contig_10170	867	561.78	50	9.7426
Phel_contig_10171	567	289.2	4	1.51403
Phel_contig_10172	2093	1784.04	25	1.53394
Phel_contig_10173	4199	3890.04	227.791	6.40995
Phel_contig_10174	627	340.343	172.611	55.5165
Phel_contig_10175	884	578.18	105.044	19.8874
Phel_contig_10176	566	288.395	385	146.132
Phel_contig_10177	585	304.125	12.0091	4.32243
Phel_contig_10178	1496	1187.04	49	4.51859
Phel_contig_10179	1152	843.037	147	19.0872
Phel_contig_1018	574	294.989	4	1.48432
Phel_contig_10180	2385	2076.04	93.3571	4.92248
Phel_contig_10181	2066	1757.04	118	7.35144
Phel_contig_10182	945	637.03	714	122.69
Phel_contig_10183	1946	1637.04	357	23.8716
Phel_contig_10184	628	341.245	55.2376	17.719
Phel_contig_10186	1750	1441.04	296	22.4847
Phel_contig_10187	2451	2142.04	35	1.7886
Phel_contig_10188	2118	1809.04	1243	75.2134
Phel_contig_10189	1187	878.037	829	103.351
Phel_contig_1019	7548	7239.04	4570	69.1046
Phel_contig_10190	1424	1115.04	162	15.9037
Phel_contig_10191	1353	1044.04	122	12.7913
Phel_contig_10192	2452	2143.04	112	5.72084
Phel_contig_10193	981	672.292	131.193	21.3612
Phel_contig_10194	3454	3145.04	170	5.9169
Phel_contig_10195	851	546.713	3	0.600666
Phel_contig_10196	901	594.4	24.7875	4.56484
Phel_contig_10197	696	402.274	18	4.89804
Phel_contig_10198	1178	869.037	138	17.3825
Phel_contig_10199	616	330.712	166	54.9452
Phel_contig_102	8191	7882.04	5441.43	75.5695
Phel_contig_1020	589	307.546	40	14.2371
Phel_contig_10200	1433	1124.04	55	5.35616
Phel_contig_10201	2405	2096.04	227	11.8549
Phel_contig_10202	3208	2899.04	275	10.3837
Phel_contig_10203	560	283.455	39.8025	15.3708
Phel_contig_10204	733	435.978	119.224	29.9344
Phel_contig_10205	692	398.728	132	36.2384
Phel_contig_10206	2052	1743.04	466	29.2651
Phel_contig_10207	1324	1015.04	81.4012	8.7785
Phel_contig_10208	874	568.511	327.959	63.147
Phel_contig_10209	2534	2225.04	85	4.1817
Phel_contig_1021	2525	2216.04	3360	165.972
Phel_contig_10210	515	247.388	10.8548	4.803
Phel_contig_10211	1261	952.037	13.6602	1.57063
Phel_contig_10212	2958	2649.04	87.4473	3.61351
Phel_contig_10213	1035	726.037	99	14.9261
Phel_contig_10214	750	451.687	78.4793	19.019
Phel_contig_10215	1092	783.037	61	8.52744
Phel_contig_10216	2521	2212.04	367	18.1612
Phel_contig_10217	760	460.99	132	31.3439
Phel_contig_10218	729	432.422	50	12.6571
Phel_contig_10219	954	645.853	73.6296	12.4793
Phel_contig_1022	991	682.14	7409	1188.93
Phel_contig_10220	556	280.098	0	0
Phel_contig_10221	818	515.055	50.3612	10.7032
Phel_contig_10222	4081	3772.04	265.858	7.71517
Phel_contig_10223	1922	1613.04	61	4.13959
Phel_contig_10224	927	619.534	358	63.2542
Phel_contig_10226	1611	1302.04	100	8.40713
Phel_contig_10227	3501	3192.04	165	5.65832
Phel_contig_10228	1725	1416.04	66.9647	5.17658
Phel_contig_10229	2780	2471.04	383.301	16.9798
Phel_contig_1023	5769	5460.04	157.231	3.15221
Phel_contig_10230	1042	733.037	108	16.1276
Phel_contig_10231	2391	2082.04	88	4.62664
Phel_contig_10232	628	341.245	17	5.45324
Phel_contig_10233	645	356.247	22	6.75994
Phel_contig_10234	854	549.506	44.703	8.90502
Phel_contig_10235	2339	2030.04	49	2.64219
Phel_contig_10236	787	486.043	18	4.05386
Phel_contig_10237	1367	1058.04	80.0203	8.27887
Phel_contig_10238	1610	1301.04	14.4746	1.21784
Phel_contig_1024	903	596.385	32.4534	5.95668
Phel_contig_10240	727	430.543	35.0749	8.91767
Phel_contig_10241	1296	987.037	120	13.3082
Phel_contig_10242	754	455.445	7.95203	1.91123
Phel_contig_10243	1805	1496.04	97	7.09742
Phel_contig_10244	1450	1141.04	94	9.01778
Phel_contig_10245	538	265.76	26	10.7092
Phel_contig_10246	2598	2289.04	100.067	4.78531
Phel_contig_10247	1658	1349.04	344.498	27.9534
Phel_contig_10248	1553	1244.04	82.9549	7.29928
Phel_contig_10249	4929	4620.04	561	13.292
Phel_contig_1025	2636	2327.04	1657.85	77.9853
Phel_contig_10250	628	341.245	18	5.77402
Phel_contig_10251	562	285.101	1	0.383948
Phel_contig_10252	2899	2590.04	149	6.29726
Phel_contig_10253	589	307.546	0	0
Phel_contig_10254	1141	832.037	85	11.1827
Phel_contig_10255	2028	1719.04	120.858	7.69593
Phel_contig_10256	3882	3573.04	92	2.81852
Phel_contig_10257	2052	1743.04	121	7.59889
Phel_contig_10258	1359	1050.04	364	37.9462
Phel_contig_10259	1030	721.037	95	14.4224
Phel_contig_1026	4956	4647.04	1314	30.9521
Phel_contig_10260	540	267.43	16	6.5491
Phel_contig_10261	1051	742.037	705	104
Phel_contig_10262	1895	1586.04	491.758	33.9398
Phel_contig_10263	1373	1064.04	611	62.8573
Phel_contig_10264	617	331.581	54	17.8269
Phel_contig_10265	2812	2503.04	103	4.50445
Phel_contig_10266	1519	1210.04	27	2.44251
Phel_contig_10267	1591	1282.04	307	26.2125
Phel_contig_10268	910	603.084	0	0
Phel_contig_10269	4551	4242.04	2924	75.4526
Phel_contig_1027	5445	5136.04	12571	267.925
Phel_contig_10270	598	315.137	12	4.16824
Phel_contig_10271	1258	949.037	377	43.484
Phel_contig_10272	1873	1564.04	16	1.11981
Phel_contig_10273	5333	5024.04	882.644	19.2311
Phel_contig_10274	3099	2790.04	268	10.5147
Phel_contig_10275	2746	2437.04	132.16	5.93623
Phel_contig_10276	642	353.553	0	0
Phel_contig_10277	541	268.179	4.20356	1.71578
Phel_contig_10278	1293	984.037	85.2507	9.48327
Phel_contig_10279	2187	1878.04	68	3.96347
Phel_contig_1028	1153	844.037	66.8732	8.67286
Phel_contig_10280	2098	1789.04	37	2.26388
Phel_contig_10281	2130	1821.04	516.003	31.0173
Phel_contig_10282	3364	3055.04	420.202	15.0561
Phel_contig_10283	2600	2291.04	111	5.3035
Phel_contig_10284	1105	796.037	86	11.826
Phel_contig_10285	1451	1142.04	1663	159.398
Phel_contig_10286	539	266.599	90	36.9535
Phel_contig_10287	3154	2845.04	204	7.84899
Phel_contig_10288	534	262.606	12	5.00205
Phel_contig_10289	543	269.707	2.53776e-06	1.02998e-06
Phel_contig_1029	574	294.989	3698	1372.25
Phel_contig_10290	1960	1651.04	79	5.23771
Phel_contig_10291	1060	751.037	234	34.1056
Phel_contig_10292	2939	2630.04	194	8.07442
Phel_contig_10293	1775	1466.04	99	7.39199
Phel_contig_10294	1159	850.037	32	4.12082
Phel_contig_10295	2553	2244.04	3423	166.974
Phel_contig_10296	1042	733.037	39	5.82385
Phel_contig_10297	1639	1330.04	190.522	15.6802
Phel_contig_10298	5212	4903.04	529	11.8103
Phel_contig_10299	591	309.258	0	0
Phel_contig_103	827	523.479	80.9954	16.9369
Phel_contig_1030	641	352.7	101	31.3464
Phel_contig_10300	695	401.398	90	24.5436
Phel_contig_10301	551	276.052	94	37.2743
Phel_contig_10302	2007	1698.04	228.825	14.7512
Phel_contig_10303	574	294.989	0	0
Phel_contig_10304	773	473.077	160	37.022
Phel_contig_10305	1893	1584.04	217	14.9957
Phel_contig_10306	3299	2990.04	307.658	11.2632
Phel_contig_10307	648	358.911	6	1.82993
Phel_contig_10308	995	686.071	43	6.86073
Phel_contig_10309	3279	2970.04	156.658	5.77381
Phel_contig_1031	977	668.392	8649	1416.46
Phel_contig_10310	971	662.509	122	20.1576
Phel_contig_10311	2468	2159.04	149	7.55436
Phel_contig_10312	1616	1307.04	93.1763	7.80349
Phel_contig_10313	703	408.596	27	7.23337
Phel_contig_10314	5230	4921.04	359	7.98563
Phel_contig_10315	727	430.543	35.5008	9.02594
Phel_contig_10316	5095	4786.04	378.936	8.66685
Phel_contig_10317	1033	724.037	74.6326	11.2834
Phel_contig_10318	2116	1807.04	241	14.5989
Phel_contig_10319	1158	849.037	15.9893	2.06145
Phel_contig_1032	1614	1305.04	29.7683	2.49691
Phel_contig_10320	863	557.949	265	51.9903
Phel_contig_10321	1951	1642.04	46.0158	3.06758
Phel_contig_10322	2039	1730.04	505	31.9527
Phel_contig_10323	1297	988.037	617	68.357
Phel_contig_10324	616	330.712	239	79.1079
Phel_contig_10325	1656	1347.04	92	7.47618
Phel_contig_10326	1052	743.037	264	38.8924
Phel_contig_10327	2477	2168.04	181	9.13867
Phel_contig_10328	681	388.825	36.7373	10.3425
Phel_contig_10329	3309	3000.04	248	9.04891
Phel_contig_1033	5257	4948.04	4095.4	90.6013
Phel_contig_10330	5053	4744.04	983.223	22.6869
Phel_contig_10331	1441	1132.04	61	5.89849
Phel_contig_10332	1224	915.037	382	45.6979
Phel_contig_10333	576	296.702	208	76.7386
Phel_contig_10334	2680	2371.04	44	2.03135
Phel_contig_10335	645	356.247	22	6.75994
Phel_contig_10336	1333	1024.04	371.308	39.6908
Phel_contig_10337	852	547.699	80	15.9889
Phel_contig_10338	534	262.606	1	0.416838
Phel_contig_10339	570	291.699	54.7931	20.5619
Phel_contig_1034	3823	3514.04	777.947	24.2334
Phel_contig_10340	1218	909.037	36.2959	4.37066
Phel_contig_10341	892	585.814	6	1.12115
Phel_contig_10342	629	342.137	568.639	181.931
Phel_contig_10343	656	366.053	8	2.39231
Phel_contig_10344	3714	3405.04	1277	41.0526
Phel_contig_10345	2086	1777.04	46.2356	2.84807
Phel_contig_10346	1905	1596.04	83	5.69255
Phel_contig_10347	1693	1384.04	557	44.0533
Phel_contig_10348	1571	1262.04	569.06	49.358
Phel_contig_10349	5922	5613.04	158	3.08128
Phel_contig_1035	4568	4259.04	1205.51	30.9835
Phel_contig_10350	1817	1508.04	116	8.4201
Phel_contig_10351	753	454.537	33	7.94723
Phel_contig_10352	853	548.575	2	0.399085
Phel_contig_10353	568	290.012	15	5.66169
Phel_contig_10354	1817	1508.04	81.7724	5.93562
Phel_contig_10355	3936	3627.04	381.139	11.5028
Phel_contig_10356	1171	862.037	87	11.0475
Phel_contig_10357	2306	1997.04	163.456	8.95957
Phel_contig_10358	2517	2208.04	218	10.8074
Phel_contig_10359	1116	807.037	341	46.2522
Phel_contig_1036	1242	933.037	224.916	26.3872
Phel_contig_10360	996	687.054	38.468	6.12886
Phel_contig_10361	3102	2793.04	223	8.73976
Phel_contig_10362	610	325.533	10.2764	3.45555
Phel_contig_10363	1458	1149.04	59	5.62069
Phel_contig_10364	833	529.253	95.9076	19.8363
Phel_contig_10365	1120	811.037	34	4.58891
Phel_contig_10366	953	644.886	0	0
Phel_contig_10367	1544	1235.04	0	0
Phel_contig_10368	1924	1615.04	26.0404	1.76497
Phel_contig_10369	3082	2773.04	120.921	4.77329
Phel_contig_1037	2929	2620.04	8018	334.989
Phel_contig_10370	904	597.34	34	6.23058
Phel_contig_10371	1897	1588.04	422	29.0886
Phel_contig_10372	1940	1631.04	33	2.21473
Phel_contig_10373	1004	695.037	530	83.4717
Phel_contig_10374	1390	1081.04	11	1.11384
Phel_contig_10375	1203	894.037	0	0
Phel_contig_10376	2201	1892.04	400.773	23.1868
Phel_contig_10377	691	397.769	95.0031	26.1444
Phel_contig_10378	1817	1508.04	74.0262	5.37334
Phel_contig_10379	2937	2628.04	76.7685	3.19759
Phel_contig_10380	1172	863.037	144	18.2644
Phel_contig_10381	1309	1000.04	118	12.9163
Phel_contig_10382	554	278.508	12	4.71645
Phel_contig_10383	934	626.394	73	12.7569
Phel_contig_10384	890	583.932	76.7826	14.3937
Phel_contig_10385	2413	2104.04	121	6.29511
Phel_contig_10388	747	448.871	276.185	67.3519
Phel_contig_10389	2143	1834.04	199.004	11.8775
Phel_contig_1039	2452	2143.04	3329.21	170.052
Phel_contig_10390	2726	2417.04	350	15.851
Phel_contig_10391	535	263.461	5.44966	2.26426
Phel_contig_10392	1308	999.037	34	3.72536
Phel_contig_10393	953	644.886	20.7072	3.51487
Phel_contig_10394	532	261.084	6	2.51561
Phel_contig_10395	1448	1139.04	151	14.5114
Phel_contig_10396	755	456.34	101	24.2272
Phel_contig_10397	533	261.888	43	17.9731
Phel_contig_10398	3087	2778.04	140	5.51647
Phel_contig_10399	1002	693.037	65	10.2666
Phel_contig_104	10168	9859.04	7988.25	88.6928
Phel_contig_1040	2449	2140.04	667.746	34.1556
Phel_contig_10400	1118	809.037	42.0259	5.68617
Phel_contig_10401	618	332.493	70	23.0455
Phel_contig_10402	1538	1229.04	173.909	15.4892
Phel_contig_10403	1211	902.037	109	13.2274
Phel_contig_10404	1473	1164.04	287.967	27.0799
Phel_contig_10405	1625	1316.04	22	1.82989
Phel_contig_10406	4282	3973.04	445	12.2605
Phel_contig_10407	2452	2143.04	1039.22	53.0824
Phel_contig_10408	2539	2230.04	104.685	5.13859
Phel_contig_10409	3466	3157.04	360	12.4823
Phel_contig_1041	4487	4178.04	5227	136.947
Phel_contig_10410	617	331.581	2438	804.852
Phel_contig_10411	4900	4591.04	87	2.07434
Phel_contig_10412	1593	1284.04	555.561	47.3615
Phel_contig_10413	3948	3639.04	28	0.842254
Phel_contig_10414	1595	1286.04	280.391	23.8661
Phel_contig_10415	2239	1930.04	187	10.6059
Phel_contig_10416	1897	1588.04	78.4166	5.40528
Phel_contig_10417	1339	1030.04	179.395	19.0647
Phel_contig_10418	610	325.533	19	6.38895
Phel_contig_10419	1005	696.037	205.639	32.3403
Phel_contig_1042	1592	1283.04	188.248	16.0607
Phel_contig_10420	529	258.631	49	20.7389
Phel_contig_10421	740	442.451	88	21.7715
Phel_contig_10422	511	244.362	22	9.85508
Phel_contig_10423	525	255.445	91	38.9956
Phel_contig_10424	2375	2066.04	51	2.70211
Phel_contig_10425	4090	3781.04	434	12.5646
Phel_contig_10426	2641	2332.04	72.279	3.39272
Phel_contig_10427	738	440.564	139.341	34.6212
Phel_contig_10428	1733	1424.04	15	1.15303
Phel_contig_10429	1370	1061.04	43	4.43618
Phel_contig_1043	604	320.397	3045	1040.33
Phel_contig_10430	662	371.44	454	133.795
Phel_contig_10431	1476	1167.04	84	7.87891
Phel_contig_10432	1356	1047.04	33	3.45003
Phel_contig_10433	3438	3129.04	156	5.45739
Phel_contig_10434	586	304.987	14	5.02479
Phel_contig_10435	1194	885.037	62.366	7.71361
Phel_contig_10436	957	648.805	41	6.91737
Phel_contig_10437	650	360.686	37.9419	11.5149
Phel_contig_10438	5271	4962.04	192.734	4.25177
Phel_contig_10439	1116	807.037	73.3754	9.95241
Phel_contig_1044	852	547.699	32.5126	6.49802
Phel_contig_10440	714	418.63	9	2.35334
Phel_contig_10441	3456	3147.04	161	5.60009
Phel_contig_10442	1006	697.037	48.9232	7.68299
Phel_contig_10443	1294	985.037	65	7.22324
Phel_contig_10444	3383	3074.04	678	24.143
Phel_contig_10445	669	377.905	66	19.1176
Phel_contig_10446	1227	918.037	69	8.22736
Phel_contig_10447	502	237.144	4	1.84637
Phel_contig_10448	1649	1340.04	523	42.7225
Phel_contig_10449	694	400.481	8.1862	2.23755
Phel_contig_1045	1529	1220.04	276.524	24.8102
Phel_contig_10450	616	330.712	55	18.2047
Phel_contig_10451	1417	1108.04	8	0.790327
Phel_contig_10452	669	377.905	50.2084	14.5434
Phel_contig_10454	1604	1295.04	0	0
Phel_contig_10455	1689	1380.04	69	5.47305
Phel_contig_10456	1145	836.037	68	8.90338
Phel_contig_10457	601	317.684	141	48.5842
Phel_contig_10458	654	364.271	86	25.8431
Phel_contig_10459	1102	793.037	223.038	30.7863
Phel_contig_1046	753	454.537	27	6.50228
Phel_contig_10460	2136	1827.04	218.48	13.0899
Phel_contig_10461	3012	2703.04	223	9.03076
Phel_contig_10462	1494	1185.04	75	6.92789
Phel_contig_10463	719	423.144	30.04	7.7711
Phel_contig_10464	2064	1755.04	81	5.05208
Phel_contig_10465	3299	2990.04	121	4.42976
Phel_contig_10466	1979	1670.04	175	11.4705
Phel_contig_10467	1663	1354.04	719	58.1259
Phel_contig_10468	792	490.759	64	14.2752
Phel_contig_10469	836	532.093	183.595	37.7698
Phel_contig_1047	546	272.054	280	112.661
Phel_contig_10470	1248	939.037	36.5813	4.2643
Phel_contig_10471	1237	928.037	63.0011	7.43111
Phel_contig_10472	1800	1491.04	602	44.1956
Phel_contig_10473	641	352.7	116	36.0018
Phel_contig_10474	1743	1434.04	304	23.2052
Phel_contig_10475	771	471.173	69	16.0303
Phel_contig_10477	1628	1319.04	52	4.31537
Phel_contig_10478	2485	2176.04	252.35	12.6943
Phel_contig_10479	2056	1747.04	31.7633	1.99019
Phel_contig_1048	1761	1452.04	60.8459	4.58696
Phel_contig_10480	1810	1501.04	101	7.36548
Phel_contig_10481	556	280.098	207	80.897
Phel_contig_10482	1270	961.037	42.2708	4.81473
Phel_contig_10483	1121	812.037	66	8.89692
Phel_contig_10484	921	613.658	69	12.3082
Phel_contig_10485	1032	723.037	141.239	21.3829
Phel_contig_10486	558	281.739	24	9.32471
Phel_contig_10487	1305	996.037	41	4.50588
Phel_contig_10488	1433	1124.04	89	8.66724
Phel_contig_10489	784	483.215	1186	268.668
Phel_contig_1049	1275	966.037	280	31.7275
Phel_contig_10490	564	286.807	10	3.81664
Phel_contig_10491	669	377.905	58	16.8003
Phel_contig_10492	2655	2346.04	485.65	22.66
Phel_contig_10493	729	432.422	5	1.26571
Phel_contig_10494	836	532.093	0	0
Phel_contig_10495	1262	953.037	168	19.2962
Phel_contig_10496	1256	947.037	67	7.74425
Phel_contig_10497	865	559.879	152	29.7181
Phel_contig_10499	608	323.859	199	67.2617
Phel_contig_105	1942	1633.04	10103	677.214
Phel_contig_1050	2511	2202.04	1681	83.5631
Phel_contig_10500	965	656.723	125	20.8353
Phel_contig_10501	1013	704.037	70	10.8836
Phel_contig_10502	525	255.445	15	6.42784
Phel_contig_10503	639	350.948	18	5.61436
Phel_contig_10504	608	323.859	9	3.04199
Phel_contig_10505	500	235.472	7	3.25409
Phel_contig_10506	677	385.125	55	15.6326
Phel_contig_10507	624	337.753	28	9.07466
Phel_contig_10508	773	473.077	27.3531	6.32917
Phel_contig_10509	887	581.107	0	0
Phel_contig_1051	6482	6173.04	4829	85.6307
Phel_contig_10510	3029	2720.04	49	1.97194
Phel_contig_10511	1616	1307.04	53	4.43874
Phel_contig_10512	515	247.388	209	92.4781
