target_id	length	eff_length	est_counts	tpm
Phel_contig_10112	841	535.155	26.8504	8.16817
Phel_contig_10113	1177	866.255	100	18.7935
Phel_contig_10114	630	341.203	75	35.7851
Phel_contig_10115	691	395.572	18	7.408
Phel_contig_10116	1824	1513.25	143	15.3843
Phel_contig_10117	510	241.348	113	76.2235
Phel_contig_10119	2988	2677.25	177.023	10.7645
Phel_contig_1012	6979	6668.25	4569	111.548
Phel_contig_10120	1053	742.255	52	11.4052
Phel_contig_10121	2404	2093.25	189	14.6992
Phel_contig_10122	858	551.496	31	9.15108
Phel_contig_10123	1445	1134.25	20.9917	3.01294
Phel_contig_10124	1142	831.255	99.4372	19.4746
Phel_contig_10125	786	483.033	129.165	43.5334
Phel_contig_10126	824	519.071	53	16.6227
Phel_contig_10127	6932	6621.25	1142.56	28.0925
Phel_contig_10128	954	644.137	41	10.3624
Phel_contig_10129	878	570.525	57	16.265
Phel_contig_1013	4563	4252.25	2272.08	86.9876
Phel_contig_10130	4942	4631.25	546.098	19.1967
Phel_contig_10131	2252	1941.25	257.571	21.6007
Phel_contig_10132	664	371.5	64	28.0462
Phel_contig_10133	958	648.056	7	1.75849
Phel_contig_10134	1692	1381.25	1130	133.186
Phel_contig_10135	1382	1071.25	23	3.49533
Phel_contig_10136	646	355.561	47.2639	21.6406
Phel_contig_10137	640	350.234	135.844	63.1446
Phel_contig_10138	2469	2158.25	360	27.1552
Phel_contig_10139	1003	692.255	79.0518	18.5909
Phel_contig_1014	1097	786.255	2	0.414114
Phel_contig_10140	2077	1766.25	241.909	22.2973
Phel_contig_10141	574	292.895	23.0819	12.8296
Phel_contig_10142	897	589	15	4.146
Phel_contig_10143	1122	811.255	96.3539	19.336
Phel_contig_10144	3512	3201.25	172	8.74705
Phel_contig_10146	513	243.761	12.0465	8.04545
Phel_contig_10147	2552	2241.25	118.275	8.59125
Phel_contig_10148	1108	797.255	64.1931	13.1083
Phel_contig_10149	1354	1043.25	259	40.4169
Phel_contig_1015	3671	3360.25	1087	52.6636
Phel_contig_10150	874	566.696	104	29.877
Phel_contig_10151	529	256.676	22.6922	14.3928
Phel_contig_10152	1158	847.255	37.3402	7.1749
Phel_contig_10153	609	322.684	7	3.53162
Phel_contig_10154	1123	812.255	0	0
Phel_contig_10155	1387	1076.25	195.838	29.6235
Phel_contig_10156	1485	1174.25	128.689	17.8415
Phel_contig_10157	1006	695.255	41	9.60049
Phel_contig_10158	517	247.018	2	1.31812
Phel_contig_10159	2291	1980.25	277.321	22.799
Phel_contig_1016	4907	4596.25	7857.91	278.328
Phel_contig_10160	3679	3368.25	245	11.8417
Phel_contig_10161	1684	1373.25	88	10.4324
Phel_contig_10162	671	377.704	10.2927	4.43642
Phel_contig_10163	837	531.383	0	0
Phel_contig_10164	1441	1130.25	52.5184	7.56464
Phel_contig_10165	5653	5342.25	751	22.8859
Phel_contig_10166	1033	722.255	583	131.411
Phel_contig_10167	1766	1455.25	110	12.3057
Phel_contig_10168	1047	736.255	15	3.31678
Phel_contig_10169	597	312.274	80.4508	41.9419
Phel_contig_1017	902	593.748	1536	421.156
Phel_contig_10170	867	559.98	29.2079	8.49144
Phel_contig_10171	567	287.143	12	6.80356
Phel_contig_10172	2093	1782.25	66	6.02876
Phel_contig_10173	4199	3888.25	232.656	9.74119
Phel_contig_10174	627	338.613	40.4605	19.4527
Phel_contig_10175	884	576.41	78.5725	22.1918
Phel_contig_10176	566	286.337	8	4.54848
Phel_contig_10177	585	302.245	13.8555	7.46304
Phel_contig_10178	1496	1185.25	184	25.2732
Phel_contig_10179	1152	841.255	103	19.9326
Phel_contig_1018	574	292.895	6	3.33498
Phel_contig_10180	2385	2074.25	167.688	13.1611
Phel_contig_10181	2066	1755.25	81	7.51274
Phel_contig_10182	945	635.361	10	2.56232
Phel_contig_10183	1946	1635.25	242	24.0926
Phel_contig_10184	628	339.471	104.373	50.0538
Phel_contig_10186	1750	1439.25	129	14.5917
Phel_contig_10187	2451	2140.25	18	1.36918
Phel_contig_10188	2118	1807.25	478	43.0588
Phel_contig_10189	1187	876.255	48	8.91794
Phel_contig_1019	7548	7237.25	1326	29.8279
Phel_contig_10190	1424	1113.25	116	16.9636
Phel_contig_10191	1353	1042.25	199.406	31.1471
Phel_contig_10192	2452	2141.25	101	7.67903
Phel_contig_10193	981	670.526	51.9389	12.6105
Phel_contig_10194	3454	3143.25	183	9.47818
Phel_contig_10195	851	544.883	3	0.896338
Phel_contig_10196	901	592.807	26.8145	7.36394
Phel_contig_10197	696	400.08	14	5.69685
Phel_contig_10198	1178	867.255	137	25.7174
Phel_contig_10199	616	328.807	563.817	279.158
Phel_contig_102	8191	7880.25	3305.41	68.2871
Phel_contig_1020	589	305.555	69	36.7632
Phel_contig_10200	1433	1122.25	58	8.41376
Phel_contig_10201	2405	2094.25	85	6.60759
Phel_contig_10202	3208	2897.25	129	7.24864
Phel_contig_10203	560	281.474	47.7071	27.593
Phel_contig_10204	733	433.694	8.21562	3.08397
Phel_contig_10205	692	396.459	9	3.6957
Phel_contig_10206	2052	1741.25	312	29.1706
Phel_contig_10207	1324	1013.25	46.1117	7.40877
Phel_contig_10208	874	566.696	228.695	65.6992
Phel_contig_10209	2534	2223.25	61	4.46678
Phel_contig_1021	2525	2214.25	2174	159.84
Phel_contig_10210	515	245.363	20.5839	13.6575
Phel_contig_10211	1261	950.255	23.5622	4.03672
Phel_contig_10212	2958	2647.25	44.5241	2.73812
Phel_contig_10213	1035	724.255	249	55.9708
Phel_contig_10214	750	449.413	123.533	44.75
Phel_contig_10215	1092	781.255	53	11.0443
Phel_contig_10216	2521	2210.25	261	19.2244
Phel_contig_10217	760	458.743	156.224	55.4412
Phel_contig_10218	729	430.069	18	6.81377
Phel_contig_10219	954	644.137	76.1815	19.2542
Phel_contig_1022	991	680.374	5900	1411.75
Phel_contig_10220	556	278.294	2	1.16998
Phel_contig_10221	818	513.358	82.977	26.3142
Phel_contig_10222	4081	3770.25	256.536	11.0772
Phel_contig_10223	1922	1611.25	189	19.0964
Phel_contig_10224	927	618.004	132	34.7725
Phel_contig_10226	1611	1300.25	42	5.25865
Phel_contig_10227	3501	3190.25	133	6.78703
Phel_contig_10228	1725	1414.25	68.5534	7.89142
Phel_contig_10229	2780	2469.25	291.566	19.2231
Phel_contig_1023	5769	5458.25	189.335	5.64718
Phel_contig_10230	1042	731.255	89.743	19.9795
Phel_contig_10231	2391	2080.25	385	30.1299
Phel_contig_10232	628	339.471	30	14.3871
Phel_contig_10233	645	354.691	9	4.13092
Phel_contig_10234	854	547.745	26.7113	7.93907
Phel_contig_10235	2339	2028.25	45	3.61196
Phel_contig_10236	787	483.984	24	8.07297
Phel_contig_10237	1367	1056.25	30.5388	4.70692
Phel_contig_10238	1610	1299.25	88.0394	11.0315
Phel_contig_1024	903	594.748	83.7928	22.9365
Phel_contig_10240	727	428.3	9.06427	3.44539
Phel_contig_10241	1296	985.255	90	14.8713
Phel_contig_10242	754	453.172	35.2892	12.6775
Phel_contig_10243	1805	1494.25	46	5.01172
Phel_contig_10244	1450	1139.25	147	21.0063
Phel_contig_10245	538	263.927	84	51.8142
Phel_contig_10246	2598	2287.25	128.691	9.15982
Phel_contig_10247	1658	1347.25	558.346	67.4694
Phel_contig_10248	1553	1242.25	340.678	44.6465
Phel_contig_10249	4929	4618.25	467	16.4624
Phel_contig_1025	2636	2325.25	900.684	63.0602
Phel_contig_10250	628	339.471	18	8.63224
Phel_contig_10251	562	283.106	0	0
Phel_contig_10252	2899	2588.25	123	7.73663
Phel_contig_10253	589	305.555	0	0
Phel_contig_10254	1141	830.255	56	10.9807
Phel_contig_10255	2028	1717.25	63.7507	6.04371
Phel_contig_10256	3882	3571.25	64	2.91751
Phel_contig_10257	2052	1741.25	88.4351	8.26829
Phel_contig_10258	1359	1048.25	396	61.501
Phel_contig_10259	1030	719.255	7	1.58441
Phel_contig_1026	4956	4645.25	371	13.0022
Phel_contig_10260	540	265.504	4	2.45269
Phel_contig_10261	1051	740.255	323	71.0354
Phel_contig_10262	1895	1584.25	319.197	32.801
Phel_contig_10263	1373	1062.25	116.175	17.8048
Phel_contig_10264	617	329.729	28	13.8246
Phel_contig_10265	2812	2501.25	173.188	11.2723
Phel_contig_10266	1519	1208.25	31	4.17693
Phel_contig_10267	1591	1280.25	197	25.0509
Phel_contig_10268	910	601.463	0	0
Phel_contig_10269	4551	4240.25	2529	97.098
Phel_contig_1027	5445	5134.25	5268.28	167.049
Phel_contig_10270	598	313.166	60	31.1911
Phel_contig_10271	1258	947.255	78	13.4054
Phel_contig_10272	1873	1562.25	41	4.27253
Phel_contig_10273	5333	5022.25	624.132	20.2316
Phel_contig_10274	3099	2788.25	10	0.583877
Phel_contig_10275	2746	2435.25	148.211	9.90809
Phel_contig_10276	642	352.004	0	0
Phel_contig_10277	541	266.292	6.4813	3.96239
Phel_contig_10278	1293	982.255	143.236	23.7401
Phel_contig_10279	2187	1876.25	48	4.16488
Phel_contig_1028	1153	842.255	55.2546	10.6802
Phel_contig_10280	2098	1787.25	66	6.01189
Phel_contig_10281	2130	1819.25	462.4	41.3788
Phel_contig_10282	3364	3053.25	327.584	17.4668
Phel_contig_10283	2600	2289.25	169	12.0184
Phel_contig_10284	1105	794.255	83	17.0126
Phel_contig_10285	1451	1140.25	1371	195.744
Phel_contig_10286	539	264.723	20	12.2996
Phel_contig_10287	3154	2843.25	143	8.18792
Phel_contig_10288	534	260.709	0	0
Phel_contig_10289	543	267.918	1.41276	0.858461
Phel_contig_1029	574	292.895	2698	1499.63
Phel_contig_10290	1960	1649.25	12	1.18453
Phel_contig_10291	1060	749.255	135	29.3331
Phel_contig_10292	2939	2628.25	277	17.158
Phel_contig_10293	1775	1464.25	172	19.1234
Phel_contig_10294	1159	848.255	52	9.98
Phel_contig_10295	2553	2242.25	1598	116.023
Phel_contig_10296	1042	731.255	26	5.7884
Phel_contig_10297	1639	1328.25	223.336	27.3736
Phel_contig_10298	5212	4901.25	354	11.7584
Phel_contig_10299	591	307.229	0	0
Phel_contig_103	827	521.94	99.0476	30.8942
Phel_contig_1030	641	351.151	30	13.9085
Phel_contig_10300	695	399.193	90	36.7039
Phel_contig_10301	551	274.317	35	20.7715
Phel_contig_10302	2007	1696.25	225.109	21.6051
Phel_contig_10303	574	292.895	0	0
Phel_contig_10304	773	470.891	31	10.7175
Phel_contig_10305	1893	1582.25	149	15.3307
Phel_contig_10306	3299	2988.25	406.882	22.1669
Phel_contig_10307	648	357.356	75.3135	34.3103
Phel_contig_10308	995	684.306	56	13.3227
Phel_contig_10309	3279	2968.25	251.644	13.8019
Phel_contig_1031	977	666.743	9307	2272.5
Phel_contig_10310	971	660.843	67	16.5056
Phel_contig_10311	2468	2157.25	167	12.6028
Phel_contig_10312	1616	1305.25	72.325	9.02084
Phel_contig_10313	703	406.416	6	2.40344
Phel_contig_10314	5230	4919.25	270	8.93548
Phel_contig_10315	727	428.3	80.1029	30.4477
Phel_contig_10316	5095	4784.25	389.749	13.2625
Phel_contig_10317	1033	722.255	79.8585	18.0005
Phel_contig_10318	2116	1805.25	62	5.59122
Phel_contig_10319	1158	847.255	10.9028	2.09497
Phel_contig_1032	1614	1303.25	52.6953	6.58258
Phel_contig_10320	863	556.148	137	40.1036
Phel_contig_10321	1951	1640.25	72	7.14619
Phel_contig_10322	2039	1728.25	251	23.6439
Phel_contig_10323	1297	986.255	142	23.4397
Phel_contig_10324	616	328.807	113	55.9487
Phel_contig_10325	1656	1345.25	99	11.9808
Phel_contig_10326	1052	741.255	367	80.6032
Phel_contig_10327	2477	2166.25	106	7.96618
Phel_contig_10328	681	386.538	57.0585	24.0315
Phel_contig_10329	3309	2998.25	176	9.55647
Phel_contig_1033	5257	4946.25	5239.93	172.466
Phel_contig_10330	5053	4742.25	296.609	10.1825
Phel_contig_10331	1441	1130.25	29	4.1771
Phel_contig_10332	1224	913.255	329	58.6486
Phel_contig_10333	576	294.666	164	90.6081
Phel_contig_10334	2680	2369.25	50	3.43567
Phel_contig_10335	645	354.691	25	11.4748
Phel_contig_10336	1333	1022.25	160.509	25.562
Phel_contig_10337	852	545.842	28	8.35112
Phel_contig_10338	534	260.709	3	1.87335
Phel_contig_10339	570	289.553	60.1718	33.8313
Phel_contig_1034	3823	3512.25	532.334	24.6747
Phel_contig_10340	1218	907.255	29.4666	5.28755
Phel_contig_10341	892	584.176	38	10.5899
Phel_contig_10342	629	340.283	156.684	74.9614
Phel_contig_10343	656	364.246	11	4.91645
Phel_contig_10344	3714	3403.25	1073	51.3285
Phel_contig_10345	2086	1775.25	119.925	10.9977
Phel_contig_10346	1905	1594.25	172	17.564
Phel_contig_10347	1693	1382.25	33	3.88669
Phel_contig_10348	1571	1260.25	487.166	62.9321
Phel_contig_10349	5922	5611.25	174	5.04827
Phel_contig_1035	4568	4257.25	907.589	34.7067
Phel_contig_10350	1817	1506.25	117	12.6456
Phel_contig_10351	753	452.241	22	7.91966
Phel_contig_10352	853	546.814	8	2.38179
Phel_contig_10353	568	287.895	14	7.91676
Phel_contig_10354	1817	1506.25	50.8817	5.49941
Phel_contig_10355	3936	3625.25	313.684	14.0866
Phel_contig_10356	1171	860.255	75	14.1934
Phel_contig_10357	2306	1995.25	136.912	11.1711
Phel_contig_10358	2517	2206.25	211	15.5697
Phel_contig_10359	1116	805.255	861	174.07
Phel_contig_1036	1242	931.255	195.297	34.1413
Phel_contig_10360	996	685.289	38.2568	9.08842
Phel_contig_10361	3102	2791.25	158	9.21533
Phel_contig_10362	610	323.582	18.9266	9.5223
Phel_contig_10363	1458	1147.25	72	10.2171
Phel_contig_10364	833	527.57	24.6938	7.6201
Phel_contig_10365	1120	809.255	41	8.24807
Phel_contig_10366	953	643.169	0	0
Phel_contig_10367	1544	1233.25	0	0
Phel_contig_10368	1924	1613.25	22.4619	2.26672
Phel_contig_10369	3082	2771.25	186.34	10.9467
Phel_contig_1037	2929	2618.25	5387.98	335.018
Phel_contig_10370	904	595.658	37	10.1125
Phel_contig_10371	1897	1586.25	130	13.3421
Phel_contig_10372	1940	1629.25	65	6.49498
Phel_contig_10373	1004	693.255	66	15.499
Phel_contig_10374	1390	1079.25	10	1.50845
Phel_contig_10375	1203	892.255	0	0
Phel_contig_10376	2201	1890.25	446.195	38.4289
Phel_contig_10377	691	395.572	66.9555	27.5559
Phel_contig_10378	1817	1506.25	289.944	31.3378
Phel_contig_10379	2937	2626.25	135.761	8.41573
Phel_contig_10380	1172	861.255	106.018	20.0402
Phel_contig_10381	1309	998.255	147	23.9734
Phel_contig_10382	554	276.694	28	16.4745
Phel_contig_10383	934	624.74	46	11.9871
Phel_contig_10384	890	582.264	34.6779	9.69587
Phel_contig_10385	2413	2102.25	214	16.5723
Phel_contig_10388	747	446.561	203.145	74.0592
Phel_contig_10389	2143	1832.25	35	3.10982
Phel_contig_1039	2452	2141.25	1570.52	119.406
Phel_contig_10390	2726	2415.25	213	14.3572
Phel_contig_10391	535	261.558	36.3101	22.6003
Phel_contig_10392	1308	997.255	62	10.1214
Phel_contig_10393	953	643.169	31.2209	7.90266
Phel_contig_10394	532	259.062	14	8.79789
Phel_contig_10395	1448	1137.25	128	18.3234
Phel_contig_10396	755	454.091	34	12.1896
Phel_contig_10397	533	259.925	33	20.669
Phel_contig_10398	3087	2776.25	117	6.86088
Phel_contig_10399	1002	691.255	17	4.00373
Phel_contig_104	10168	9857.25	8028.67	132.599
Phel_contig_1040	2449	2138.25	342.398	26.069
Phel_contig_10400	1118	807.255	53.2393	10.7368
Phel_contig_10401	618	330.66	0	0
Phel_contig_10402	1538	1227.25	414.797	55.0243
Phel_contig_10403	1211	900.255	70	12.6586
Phel_contig_10404	1473	1162.25	233.359	32.6871
Phel_contig_10405	1625	1314.25	15	1.85808
Phel_contig_10406	4282	3971.25	357.144	14.641
Phel_contig_10407	2452	2141.25	592.269	45.0303
Phel_contig_10408	2539	2228.25	96.633	7.06016
Phel_contig_10409	3466	3155.25	447	23.0636
Phel_contig_1041	4487	4176.25	1954	76.1712
Phel_contig_10410	617	329.729	19078	9419.52
Phel_contig_10411	4900	4589.25	169	5.99512
Phel_contig_10412	1593	1282.25	367.123	46.6112
Phel_contig_10413	3948	3637.25	194	8.68323
Phel_contig_10414	1595	1284.25	268.038	33.978
Phel_contig_10415	2239	1928.25	123	10.3847
Phel_contig_10416	1897	1586.25	87.8979	9.02109
Phel_contig_10417	1339	1028.25	275.39	43.6015
Phel_contig_10418	610	323.582	9	4.52806
Phel_contig_10419	1005	694.255	131.802	30.9069
Phel_contig_1042	1592	1281.25	830.048	105.468
Phel_contig_10420	529	256.676	41	26.0047
Phel_contig_10421	740	440.172	95	35.1362
Phel_contig_10422	511	242.13	1	0.672365
Phel_contig_10423	525	253.448	4	2.56936
Phel_contig_10424	2375	2064.25	50	3.9433
Phel_contig_10425	4090	3779.25	1467	63.1942
Phel_contig_10426	2641	2330.25	94.6726	6.61416
Phel_contig_10427	738	438.25	90.4552	33.602
Phel_contig_10428	1733	1422.25	32	3.66291
Phel_contig_10429	1370	1059.25	41	6.3014
Phel_contig_1043	604	318.337	2303	1177.77
Phel_contig_10430	662	369.692	81	35.6696
Phel_contig_10431	1476	1165.25	22.8744	3.19582
Phel_contig_10432	1356	1045.25	17	2.64777
Phel_contig_10433	3438	3127.25	214	11.1405
Phel_contig_10434	586	303.075	21	11.2803
Phel_contig_10435	1194	883.255	104.002	19.1695
Phel_contig_10436	957	647.072	33	8.30261
Phel_contig_10437	650	359.16	26.6179	12.0653
Phel_contig_10438	5271	4960.25	142.424	4.67447
Phel_contig_10439	1116	805.255	60.0049	12.1313
Phel_contig_1044	852	545.842	43.2065	12.8865
Phel_contig_10440	714	416.465	4	1.56363
Phel_contig_10441	3456	3145.25	230	11.9049
Phel_contig_10442	1006	695.255	54.5221	12.7668
Phel_contig_10443	1294	983.255	15	2.48358
Phel_contig_10444	3383	3072.25	1383	73.2856
Phel_contig_10445	669	375.87	104.748	45.369
Phel_contig_10446	1227	916.255	86.2525	15.3253
Phel_contig_10447	502	234.968	2	1.38571
Phel_contig_10448	1649	1338.25	204	24.8167
Phel_contig_10449	694	398.255	11.3113	4.62385
Phel_contig_1045	1529	1218.25	267.419	35.7361
Phel_contig_10450	616	328.807	22	10.8927
Phel_contig_10451	1417	1106.25	16	2.35461
Phel_contig_10452	669	375.87	66.518	28.8108
Phel_contig_10454	1604	1293.25	0	0
Phel_contig_10455	1689	1378.25	57	6.73285
Phel_contig_10456	1145	834.255	40	7.80575
Phel_contig_10457	601	315.857	51	26.2865
Phel_contig_10458	654	362.549	34	15.2674
Phel_contig_10459	1102	791.255	110.457	22.7263
Phel_contig_1046	753	452.241	2	0.719969
Phel_contig_10460	2136	1825.25	282.654	25.2107
Phel_contig_10461	3012	2701.25	111	6.68977
Phel_contig_10462	1494	1183.25	86	11.8324
Phel_contig_10463	719	420.951	46.3393	17.9214
Phel_contig_10464	2064	1753.25	101	9.37842
Phel_contig_10465	3299	2988.25	169	9.20709
Phel_contig_10466	1979	1668.25	776	75.7274
Phel_contig_10467	1663	1352.25	212.665	25.603
Phel_contig_10468	792	488.775	88	29.3108
Phel_contig_10469	836	530.437	168.078	51.586
Phel_contig_1047	546	270.24	209	125.907
Phel_contig_10470	1248	937.255	299.845	52.0826
Phel_contig_10471	1237	926.255	69.0208	12.1312
Phel_contig_10472	1800	1489.25	1083	118.389
Phel_contig_10473	641	351.151	88	40.7983
Phel_contig_10474	1743	1432.25	342	38.874
Phel_contig_10475	771	469.082	93	32.2766
Phel_contig_10477	1628	1317.25	44	5.43797
Phel_contig_10478	2485	2174.25	711	53.2369
Phel_contig_10479	2056	1745.25	56.702	5.28923
Phel_contig_1048	1761	1450.25	33.4236	3.75199
Phel_contig_10480	1810	1499.25	141	15.3108
Phel_contig_10481	556	278.294	2	1.16998
Phel_contig_10482	1270	959.255	60.2251	10.2211
Phel_contig_10483	1121	810.255	33	6.63049
Phel_contig_10484	921	612.22	68	18.0824
Phel_contig_10485	1032	721.255	88.8266	20.0497
Phel_contig_10486	558	279.801	21	12.2187
Phel_contig_10487	1305	994.255	17	2.78359
Phel_contig_10488	1433	1122.25	129.512	18.7876
Phel_contig_10489	784	481.167	355	120.112
Phel_contig_1049	1275	964.255	419	70.7417
Phel_contig_10490	564	284.715	14	8.00519
Phel_contig_10491	669	375.87	35	15.1595
Phel_contig_10492	2655	2344.25	616.557	42.8176
Phel_contig_10493	729	430.069	1	0.378543
Phel_contig_10494	836	530.437	0	0
Phel_contig_10495	1262	951.255	121.713	20.8301
Phel_contig_10496	1256	945.255	53	9.1281
Phel_contig_10497	865	558.092	87	25.3786
Phel_contig_10499	608	321.795	65	32.8843
Phel_contig_105	1942	1631.25	5781.06	576.951
Phel_contig_1050	2511	2200.25	794	58.7491
Phel_contig_10500	965	654.958	21	5.21987
Phel_contig_10501	1013	702.255	32	7.41838
Phel_contig_10502	525	253.448	36	23.1242
Phel_contig_10503	639	349.38	15	6.9895
Phel_contig_10504	608	321.795	19.9659	10.101
Phel_contig_10505	500	233.36	9	6.27869
Phel_contig_10506	677	382.906	20	8.50337
Phel_contig_10507	624	335.967	57	27.6205
Phel_contig_10508	773	470.891	24.7219	8.54703
Phel_contig_10509	887	579.323	0	0
Phel_contig_1051	6482	6171.25	2234	58.9336
Phel_contig_10510	3029	2718.25	276	16.53
Phel_contig_10511	1616	1305.25	43	5.36323
