baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
g10262.t1	2678.63403280183	-5.43767903793335	1.13851426280454	-4.77611850425005	1.78711102401374e-06	0.00109715851795701
g10263.t1	2020.42700377396	-5.66413317563375	1.11758718944814	-5.06818011973693	4.01637252993418e-07	0.000406126139938639
g10608.t1	836.105086692357	7.18083058261331	1.37271410836697	5.231118802411	1.68487178724136e-07	0.000222791892482146
g10621.t1	29.3923847690868	3.11471141051114	0.682948002883433	4.56068602201149	5.09867708345376e-06	0.00248772424670473
g10715.t1	142.34355221006	4.25589921823535	1.16112567771951	3.66532176481885	0.000247027803769598	0.041785418934858
g10752.t1	47.6706932836888	4.65154757146515	1.14827359689204	4.05090527558518	5.10198598155937e-05	0.0132883543974251
g10969.t1	473.852129559202	7.57206010613367	1.24035122279933	6.10477094467192	1.02948212959068e-09	3.53935956153277e-06
g11053.t1	14.0468505145945	3.83858716092269	1.06082609441016	3.6184886298984	0.000296328515987767	0.0471656221280529
g11066.t1	72.1313120232224	3.68079279762823	0.841451767881301	4.37433604411592	1.21802626960562e-05	0.00523446789363016
g11097.t1	83.7086683759005	4.0903540226019	0.506067028812532	8.0826329116911	6.33831978135392e-16	1.08955717041474e-11
g11529.t1	3596.21879631505	-3.78498708713268	0.91648438455206	-4.12989806583843	3.62924110807789e-05	0.0106435528988888
g11530.t1	3859.54454859375	-3.64491343410748	0.994688451485182	-3.66437695005428	0.00024794140380195	0.041785418934858
g11661.t1	6.04565079033712	4.99086176299502	1.38632176446156	3.60007459374588	0.000318125904457039	0.0492665252037522
g11662.t1	27.4267988417174	4.16904020410866	1.07003477235547	3.896172640195	9.77247420532466e-05	0.0212644090619659
g11694.t1	30.686567150863	-2.34221054360891	0.628255030567398	-3.72812063517196	0.00019291303439611	0.0357956575763959
g11960.t1	251.918745458952	1.99561215825957	0.413407930941996	4.82722272335789	1.38450255261714e-06	0.00099164995331203
g12253.t1	78.8608880648913	4.13071076493058	0.979997155875411	4.21502321732832	2.4975249445142e-05	0.00829536668648048
g12333.t1	46.5398040621232	5.49820890111009	1.52279114303008	3.61061260848263	0.000305474637403088	0.0481753120821934
g12396.t1	1832.6852529793	-2.0832388991725	0.541330140384999	-3.84837041900324	0.000118906165469475	0.0243332974335747
g12612.t2	39.0855278637115	5.46174160291467	1.20304226627398	4.5399415764756	5.62698177758921e-06	0.00261426531775023
g12670.t4	6.67463359478517	6.35210967618487	1.51022426239403	4.20607047202077	2.59849235915337e-05	0.0084279403120465
g13248.t1	36.9306497541333	2.78984980018827	0.736762087782679	3.78663593913262	0.000152700573019594	0.0301715270138714
g1326.t1	1647.43336452595	6.4509706707261	1.54783266894391	4.16774422724106	3.07628836491222e-05	0.00961479945324382
g13465.t1	15.1483549513437	4.41890891044742	1.04296126993965	4.23688686992481	2.26640255199892e-05	0.00825898154756778
g13468.t1	82.4891579534541	5.684456760892	1.41410295965414	4.01983230576244	5.82395812877194e-05	0.0145092522077666
g13554.t1	502.809335207176	-3.87690287056594	1.07618285803985	-3.60245737200022	0.000315223105123639	0.0492607743370487
g14135.t1	193.852324947598	-1.32539417474974	0.358792956752758	-3.69403621170596	0.000220722348901604	0.0387165018124344
g14136.t1	77.5296719818747	3.4564585976574	0.711010673215493	4.86133152126369	1.16598792956963e-06	0.000903478936215586
g15511.t1	10.9287840949394	5.85018537752318	1.5471620243402	3.7812364093011	0.000156051394391043	0.0304832212452504
g15722.t1	856.955652663374	5.15147593641087	1.2218207925583	4.2162287364782	2.48421789087762e-05	0.00829536668648048
g15793.t1	41.1617250901159	3.11078646890848	0.65426269821034	4.75464439195093	1.98796019508185e-06	0.0011391011917819
g15820.t1	64.1525048141241	4.3130145617563	0.906064045405205	4.76016522631957	1.93434538045527e-06	0.0011391011917819
g16018.t1	546.592951687582	3.58861235143324	0.876784396181375	4.09292451720467	4.25966416484289e-05	0.0114677069117347
g16019.t1	577.631776575148	4.76989466022212	0.808291508885912	5.90120594832993	3.60854114540437e-09	1.03384703815835e-05
g16026.t1	44.9907022278798	3.87746324445337	1.02364115773193	3.78791260508188	0.000151918264759005	0.0301715270138714
g16027.t1	41.4620062781227	3.81880247483283	0.751115822892894	5.08417258489491	3.69232094258459e-07	0.000396693731268932
